iso3,year,health_exp_pc
GIN,2014,36.63517761
GIN,2015,43.41540527
GIN,2016,38.42609406
GIN,2017,32.63646317
GIN,2018,34.88978195
GIN,2019,42.16910172
GIN,2020,41.1027565
GIN,2021,44.10476303
GIN,2022,53.2922287
GIN,2023,59.33010101
GIN,2024,NA
GMB,2000,74.83678436
GMB,2001,55.65046692
GMB,2002,35.99459839
GMB,2003,28.3001461
GMB,2004,32.15613174
GMB,2005,33.2039566
GMB,2006,33.41355896
GMB,2007,35.91078568
GMB,2008,40.0297699
GMB,2009,34.59326172
GMB,2010,32.99832535
GMB,2011,31.05148888
GMB,2012,29.56409264
GMB,2013,25.59075928
GMB,2014,17.33743477
GMB,2015,19.67725563
GMB,2016,20.77086067
GMB,2017,21.55331612
GMB,2018,22.17474365
GMB,2019,23.21861267
GMB,2020,28.9169693
GMB,2021,29.77283478
GMB,2022,29.57811737
GMB,2023,25.74407768
GMB,2024,NA
GNB,2000,13.2785511
GNB,2001,13.50725842
GNB,2002,14.02086544
GNB,2003,14.70093441
GNB,2004,18.42279816
GNB,2005,20.99864388
GNB,2006,22.77665329
GNB,2007,25.56799126
GNB,2008,34.26661301
GNB,2009,26.88874054
GNB,2010,29.23748016
GNB,2011,44.72909927
GNB,2012,37.75499725
GNB,2013,46.05934143
GNB,2014,64.99989319
GNB,2015,52.45866776
GNB,2016,56.60805511
GNB,2017,54.8225174
GNB,2018,58.87445068
GNB,2019,53.98390961
GNB,2020,67.88795471
GNB,2021,70.21189117
GNB,2022,68.01049042
GNB,2023,82.13543701
GNB,2024,NA
GNQ,2000,20.14153671
GNQ,2001,29.59247589
GNQ,2002,74.93979645
GNQ,2003,86.82926178
GNQ,2004,104.54925537
GNQ,2005,122.75533295
GNQ,2006,143.95661926
GNQ,2007,179.49963379
GNQ,2008,225.50572205
GNQ,2009,248.9617157
GNQ,2010,237.85783386
GNQ,2011,265.38485718
GNQ,2012,280.90136719
GNQ,2013,286.33657837
GNQ,2014,290.53604126
GNQ,2015,222.81713867
GNQ,2016,221.49227905
GNQ,2017,223.4354248
GNQ,2018,240.49389648
GNQ,2019,223.14128113
GNQ,2020,213.59317017
GNQ,2021,243.81242371
GNQ,2022,215.32841492
GNQ,2023,233.68379211
GNQ,2024,NA
GRC,2000,885.41052246
GRC,2001,1004.81542969
GRC,2002,1168.82409668
GRC,2003,1566.40979004
GRC,2004,1782.69592285
GRC,2005,1935.26757813
GRC,2006,2052.87548828
GRC,2007,2426.75952148
GRC,2008,2840.50854492
GRC,2009,2809.05957031
GRC,2010,2564.36987305
GRC,2011,2338.91577148
GRC,2012,1948.24816895
GRC,2013,1832.02954102
GRC,2014,1700.4942627
GRC,2015,1481.41967773
GRC,2016,1513.25939941
GRC,2017,1509.78442383
GRC,2018,1603.07788086
GRC,2019,1569.02844238
GRC,2020,1674.78417969
GRC,2021,1846.37304688
GRC,2022,1768.11071777
GRC,2023,1962.59594727
GRC,2024,NA
GRD,2000,259.33764648
GRD,2001,271.03814697
GRD,2002,307.84365845
GRD,2003,286.90512085
GRD,2004,294.12390137
GRD,2005,326.09225464
GRD,2006,324.32067871
GRD,2007,359.53503418
GRD,2008,401.15072632
GRD,2009,376.68447876
GRD,2010,374.46508789
GRD,2011,403.17129517
GRD,2012,413.02658081
GRD,2013,417.74581909
GRD,2014,381.22598267
GRD,2015,404.00680542
GRD,2016,409.27841187
GRD,2017,454.07266235
GRD,2018,462.2394104
GRD,2019,515.94726563
GRD,2020,475.83853149
GRD,2021,508.09500122
GRD,2022,526.35113525
GRD,2023,526.3918457
GRD,2024,NA
GRL,2000,NA
GRL,2001,NA
GRL,2002,NA
GRL,2003,NA
GRL,2004,NA
GRL,2005,NA
GRL,2006,NA
GRL,2007,NA
GRL,2008,NA
GRL,2009,NA
GRL,2010,NA
GRL,2011,NA
GRL,2012,NA
GRL,2013,NA
GRL,2014,NA
GRL,2015,NA
GRL,2016,NA
GRL,2017,NA
GRL,2018,NA
GRL,2019,NA
GRL,2020,NA
GRL,2021,NA
GRL,2022,NA
GRL,2023,NA
GRL,2024,NA
GTM,2000,83.61930084
GTM,2001,100.02039337
GTM,2002,107.62042236
GTM,2003,113.38285065
GTM,2004,122.16271973
GTM,2005,132.41906738
GTM,2006,149.04266357
GTM,2007,158.89395142
GTM,2008,175.67254639
GTM,2009,169.37559509
GTM,2010,175.31318665
GTM,2011,191.24732971
GTM,2012,200.84880066
GTM,2013,198.79296875
GTM,2014,217.23764038
GTM,2015,233.8447876
GTM,2016,246.4538269
GTM,2017,265.36593628
GTM,2018,265.81820679
GTM,2019,278.59024048
GTM,2020,289.21640015
GTM,2021,361.51858521
GTM,2022,384.06158447
GTM,2023,392.01223755
GTM,2024,NA
GUM,2000,NA
GUM,2001,NA
GUM,2002,NA
GUM,2003,NA
GUM,2004,NA
GUM,2005,NA
GUM,2006,NA
GUM,2007,NA
GUM,2008,NA
GUM,2009,NA
GUM,2010,NA
GUM,2011,NA
GUM,2012,NA
GUM,2013,NA
GUM,2014,NA
GUM,2015,NA
GUM,2016,NA
GUM,2017,NA
GUM,2018,NA
GUM,2019,NA
GUM,2020,NA
GUM,2021,NA
GUM,2022,NA
GUM,2023,NA
GUM,2024,NA
GUY,2000,62.37635422
GUY,2001,60.09927368
GUY,2002,65.04125214
GUY,2003,68.19880676
GUY,2004,74.69225311
GUY,2005,85.35713959
GUY,2006,98.34314728
GUY,2007,125.79258728
GUY,2008,138.70043945
GUY,2009,150.21723938
GUY,2010,162.70393372
GUY,2011,186.11392212
GUY,2012,201.88832092
GUY,2013,211.2910614
GUY,2014,216.03759766
GUY,2015,226.89404297
GUY,2016,235.91662598
GUY,2017,266.86364746
GUY,2018,296.66903687
GUY,2019,314.0977478
GUY,2020,364.20135498
GUY,2021,457.86633301
GUY,2022,452.23754883
GUY,2023,505.03240967
GUY,2024,NA
HIC,2000,2108.171522517424
HIC,2001,2188.9814121239265
HIC,2002,2374.0451953812158
HIC,2003,2699.2227199453264
HIC,2004,2974.612822407795
HIC,2005,3144.8646631037213
HIC,2006,3325.5571804369283
HIC,2007,3622.2379393700735
HIC,2008,3893.8966726914473
HIC,2009,3939.40853319884
HIC,2010,4075.623487472421
HIC,2011,4388.574624424421
HIC,2012,4408.318900953687
HIC,2013,4436.829386711107
HIC,2014,4562.153105766087
HIC,2015,4379.0149696091685
HIC,2016,4508.977294099356
HIC,2017,4675.558028732511
HIC,2018,4909.237935822857
HIC,2019,5007.54151471026
HIC,2020,5459.203638531386
HIC,2021,5898.075930039763
HIC,2022,5837.668786210916
HIC,2023,6100.71624823872
HIC,2024,NA
HKG,2000,NA
HKG,2001,NA
HKG,2002,NA
HKG,2003,NA
HKG,2004,NA
HKG,2005,NA
HKG,2006,NA
HKG,2007,NA
HKG,2008,NA
HKG,2009,NA
HKG,2010,NA
HKG,2011,NA
HKG,2012,NA
HKG,2013,NA
HKG,2014,NA
HKG,2015,NA
HKG,2016,NA
HKG,2017,NA
HKG,2018,NA
HKG,2019,NA
HKG,2020,NA
HKG,2021,NA
HKG,2022,NA
HKG,2023,NA
HKG,2024,NA
HND,2000,68.48374939
HND,2001,67.13735199
HND,2002,70.72001648
HND,2003,79.65468597
HND,2004,83.29620361
HND,2005,97.86359406
HND,2006,112.11707306
HND,2007,127.55919647
HND,2008,149.05706787
HND,2009,160.23144531
HND,2010,165.19970703
HND,2011,182.3137207
HND,2012,184.04154968
HND,2013,176.421875
HND,2014,172.52818298
HND,2015,169.97198486
HND,2016,177.8835144
HND,2017,169.07194519
HND,2018,178.1494751
HND,2019,183.75006104
HND,2020,212.7419281
HND,2021,253.63349915
HND,2022,244.90408325
HND,2023,249.15301514
HND,2024,NA
HPC,2000,15.877415124016622
HPC,2001,15.118754519385297
HPC,2002,16.022001207183663
HPC,2003,18.780494020274123
HPC,2004,21.628754976310205
HPC,2005,24.913934912702487
HPC,2006,29.132938645534786
HPC,2007,33.84041608310024
HPC,2008,38.07304416971611
HPC,2009,38.837194973857144
HPC,2010,40.556427067506405
HPC,2011,43.81443261514483
HPC,2012,44.550606715801024
HPC,2013,47.805244821242454
HPC,2014,48.502160395666195
HPC,2015,46.126531285041004
HPC,2016,45.4245650179442
HPC,2017,44.2160443671853
HPC,2018,43.35729569368701
HPC,2019,44.64606002421022
HPC,2020,47.77170719354121
HPC,2021,51.339899263634635
HPC,2022,50.20279517718478
HPC,2023,51.34963303890537
HPC,2024,NA
HRV,2000,385.78341675
HRV,2001,387.8130188
HRV,2002,386.41821289
HRV,2003,511.99743652
HRV,2004,633.98242188
HRV,2005,726.6114502
HRV,2006,815.39093018
HRV,2007,1040.44995117
HRV,2008,1258.09594727
HRV,2009,1187.34326172
HRV,2010,1126.81970215
HRV,2011,1134.88916016
HRV,2012,1034.02124023
HRV,2013,894.07080078
HRV,2014,915.2689209
HRV,2015,803.41619873
HRV,2016,851.92492676
HRV,2017,919.22418213
HRV,2018,1045.14904785
HRV,2019,1063.54443359
HRV,2020,1123.37963867
HRV,2021,1423.52905273
HRV,2022,1328.80371094
HRV,2023,1548.33959961
HRV,2024,NA
HTI,2000,30.35855865
HTI,2001,27.39323044
HTI,2002,22.36586189
HTI,2003,18.60943604
HTI,2004,24.0406456
HTI,2005,25.25854683
HTI,2006,29.11877251
HTI,2007,37.59618378
HTI,2008,40.445961
HTI,2009,41.39894867
HTI,2010,55.73518753
HTI,2011,77.12206268
HTI,2012,75.08546448
HTI,2013,59.38277435
HTI,2014,65.10858917
HTI,2015,68.50547791
HTI,2016,60.06819153
HTI,2017,53.80579758
HTI,2018,62.30102539
HTI,2019,49.32995987
HTI,2020,52.2158699
HTI,2021,59.89406204
HTI,2022,52.28417587
HTI,2023,54.4146843
HTI,2024,NA
HUN,2000,313.10858154
HUN,2001,359.69750977
HUN,2002,473.12783813
HUN,2003,682.86566162
HUN,2004,798.45361328
HUN,2005,895.20330811
HUN,2006,893.20300293
HUN,2007,1003.25805664
HUN,2008,1117.20227051
HUN,2009,943.68774414
HUN,2010,983.11083984
HUN,2011,1063.43237305
HUN,2012,961.1383667
HUN,2013,991.98742676
HUN,2014,1008.92950439
HUN,2015,874.04138184
HUN,2016,918.94506836
HUN,2017,990.90808105
HUN,2018,1087.64611816
HUN,2019,1062.15869141
HUN,2020,1182.54138184
HUN,2021,1392.97460938
HUN,2022,1228.00231934
HUN,2023,1419.87475586
HUN,2024,NA
IBD,2000,76.05383420625417
IBD,2001,76.66808943270632
IBD,2002,75.95857400183753
IBD,2003,84.6631943198898
IBD,2004,98.37785977735734
IBD,2005,116.23675342059438
IBD,2006,134.07823189577937
IBD,2007,161.90022943448227
IBD,2008,195.4204678320495
IBD,2009,199.5193042362682
IBD,2010,230.12557053457093
IBD,2011,267.52985979883454
IBD,2012,284.91482764741517
IBD,2013,305.30158683402107
IBD,2014,312.12409374260807
IBD,2015,297.6903392852663
IBD,2016,295.1794334327298
IBD,2017,323.3483131064816
IBD,2018,336.6575777770282
IBD,2019,348.25918840706896
IBD,2020,356.80804810717746
IBD,2021,409.70823231197124
IBD,2022,447.2606549038848
IBD,2023,465.61715218666876
IBD,2024,NA
IBT,2000,63.16233724171934
IBT,2001,63.39795859216849
IBT,2002,62.712910662214824
IBT,2003,70.26389440990513
IBT,2004,81.33046014690404
IBT,2005,95.79544748428103
IBT,2006,110.40956648342465
IBT,2007,132.4182989947854
IBT,2008,158.8123700073496
IBT,2009,161.4778562058071
IBT,2010,184.83497346468
IBT,2011,213.45608391145905
IBT,2012,226.6725806077965
IBT,2013,242.11277211394034
IBT,2014,247.35962144373565
IBT,2015,235.72463054906464
IBT,2016,232.7874775674813
IBT,2017,252.49884366848664
IBT,2018,262.11811024882235
IBT,2019,269.77161578365025
IBT,2020,275.72500006235714
IBT,2021,315.3505862991645
IBT,2022,340.37615231389293
IBT,2023,351.42352410215506
IBT,2024,NA
IDA,2000,16.37787746291531
IDA,2001,15.85062396900745
IDA,2002,16.7100186534605
IDA,2003,20.622607536461846
IDA,2004,23.302375072041965
IDA,2005,27.103088902573194
IDA,2006,31.928990314008413
IDA,2007,36.022908808824255
IDA,2008,40.73465758997546
IDA,2009,40.3877545249102
IDA,2010,43.881909437941076
IDA,2011,47.2587151560955
IDA,2012,49.70367507353927
IDA,2013,53.560962542878066
IDA,2014,56.1217150627497
IDA,2015,54.79933870335242
IDA,2016,52.7923725982563
IDA,2017,51.9024108487341
IDA,2018,52.49184597716177
IDA,2019,52.1405597947966
IDA,2020,54.301563465881415
IDA,2021,61.82790253887717
IDA,2022,60.25413396502876
IDA,2023,56.77143221016084
IDA,2024,NA
IDB,2000,20.01163637875413
IDB,2001,19.06497049760594
IDB,2002,19.48673450369955
IDB,2003,27.380759984608748
IDB,2004,30.44501811177633
IDB,2005,36.04230869392082
IDB,2006,43.261774922595784
IDB,2007,47.20547497015015
IDB,2008,52.12540482523603
IDB,2009,48.520330863470846
IDB,2010,53.93487990736049
IDB,2011,57.93935749202773
IDB,2012,62.82042388544526
IDB,2013,68.33001889742937
IDB,2014,72.30167925255347
IDB,2015,68.27943838687662
IDB,2016,63.531177139193034
IDB,2017,61.21206737770819
IDB,2018,59.37861926239578
IDB,2019,59.84720266091954
IDB,2020,62.23516838241195
IDB,2021,73.16115143800778
IDB,2022,74.72900981217856
IDB,2023,64.96690250903363
IDB,2024,NA
IDN,2000,15.39148712
IDN,2001,16.8734417
IDN,2002,18.97848511
IDN,2003,25.51065636
IDN,2004,25.982700350000002
IDN,2005,34.09753036
IDN,2006,44.3965683
IDN,2007,55.99677658
IDN,2008,59.24273682
IDN,2009,62.4021759
IDN,2010,85.55950165
IDN,2011,107.00540161
IDN,2012,105.85425568
IDN,2013,102.33824921
IDN,2014,102.00482178
IDN,2015,96.15701294
IDN,2016,106.40021515
IDN,2017,110.32610321
IDN,2018,110.71585846
IDN,2019,118.22380829
IDN,2020,131.8225708
IDN,2021,158.89761353
IDN,2022,127.44384766
IDN,2023,131.77729797
IDN,2024,NA
IDX,2000,14.404455540051142
IDX,2001,14.09868803048403
IDX,2002,15.235588406284629
IDX,2003,17.021007869530134
IDX,2004,19.485167467295962
IDX,2005,22.313438713123045
IDX,2006,25.844460315088746
IDX,2007,29.997842564206383
IDX,2008,34.57071625255572
IDX,2009,35.969141102350804
IDX,2010,38.25109450002355
IDX,2011,41.26353086165655
IDX,2012,42.33586871871938
IDX,2013,45.36491785611421
IDX,2014,47.14648160453899
IDX,2015,47.332604669072175
IDX,2016,46.8621413322107
IDX,2017,46.82775901289788
IDX,2018,48.74814212946155
IDX,2019,47.96526186352975
IDX,2020,50.01693120704394
IDX,2021,55.72218075918812
IDX,2022,52.47410923901927
IDX,2023,52.38109053278722
IDX,2024,NA
IMN,2000,NA
IMN,2001,NA
IMN,2002,NA
IMN,2003,NA
IMN,2004,NA
IMN,2005,NA
IMN,2006,NA
IMN,2007,NA
IMN,2008,NA
IMN,2009,NA
IMN,2010,NA
IMN,2011,NA
IMN,2012,NA
IMN,2013,NA
IMN,2014,NA
IMN,2015,NA
IMN,2016,NA
IMN,2017,NA
IMN,2018,NA
IMN,2019,NA
IMN,2020,NA
IMN,2021,NA
IMN,2022,NA
IMN,2023,NA
IMN,2024,NA
IND,2000,18.47883415
IND,2001,19.74444199
IND,2002,20.15651703
IND,2003,21.89380074
IND,2004,24.9240799
IND,2005,27.49770737
IND,2006,29.37600899
IND,2007,35.63138962
IND,2008,37.65440369
IND,2009,38.05965042
IND,2010,44.79586029
IND,2011,48.18242264
IND,2012,48.45263672
IND,2013,55.46933746
IND,2014,56.3490181
IND,2015,58.12401581
IND,2016,59.72652817
IND,2017,56.66844559
IND,2018,57.46551132
IND,2019,60.6913681
IND,2020,63.83099747
IND,2021,75.54971313
IND,2022,81.50888824
IND,2023,84.68669891
IND,2024,NA
INX,2000,NA
INX,2001,NA
INX,2002,NA
INX,2003,NA
INX,2004,NA
INX,2005,NA
INX,2006,NA
INX,2007,NA
INX,2008,NA
INX,2009,NA
INX,2010,NA
INX,2011,NA
INX,2012,NA
INX,2013,NA
INX,2014,NA
INX,2015,NA
INX,2016,NA
INX,2017,NA
INX,2018,NA
INX,2019,NA
INX,2020,NA
INX,2021,NA
INX,2022,NA
INX,2023,NA
INX,2024,NA
IRL,2000,1564.83764648
IRL,2001,1823.73474121
IRL,2002,2200.35742188
IRL,2003,2910.93212891
IRL,2004,3483.16064453
IRL,2005,3938.19116211
IRL,2006,4147.1328125
IRL,2007,4858.64501953
IRL,2008,5638.77929688
IRL,2009,5502.88769531
IRL,2010,5133.45507813
IRL,2011,5538.00195313
IRL,2012,5187.27197266
IRL,2013,5295.52050781
IRL,2014,5309.90380859
IRL,2015,4575.84912109
IRL,2016,4746.93701172
IRL,2017,5023.51123047
IRL,2018,5494.98632813
IRL,2019,5454.31152344
IRL,2020,6073.10546875
IRL,2021,6754.07519531
IRL,2022,6407.92333984
IRL,2023,6877.9375
IRL,2024,7394.85009766
IRN,2000,79.89089203
IRN,2001,93.23036957
IRN,2002,104.64128113
IRN,2003,115.51907349
IRN,2004,139.75932312
IRN,2005,169.8145752
IRN,2006,192.07597351
IRN,2007,237.51042175
IRN,2008,288.85775757
IRN,2009,354.25738525
IRN,2010,424.60494995
IRN,2011,505.33276367
IRN,2012,500.21826172
IRN,2013,412.02786255
IRN,2014,395.027771
IRN,2015,423.28967285
IRN,2016,433.9196167
IRN,2017,457.22549438
IRN,2018,244.21661377
IRN,2019,223.64257813
IRN,2020,184.90914917
IRN,2021,196.66934204
IRN,2022,250.23272705
IRN,2023,267.059021
IRN,2024,NA
IRQ,2000,NA
IRQ,2001,NA
IRQ,2002,NA
IRQ,2003,26.98275757
IRQ,2004,51.81518173
IRQ,2005,53.0551796
IRQ,2006,56.76464462
IRQ,2007,100.59433746
IRQ,2008,139.28845215
IRQ,2009,140.1234436
IRQ,2010,144.54083252
IRQ,2011,161.89790344
IRQ,2012,174.48312378
IRQ,2013,186.78742981
IRQ,2014,178.98071289
IRQ,2015,149.07951355
IRQ,2016,199.88560486
IRQ,2017,197.23654175
IRQ,2018,232.86825562
IRQ,2019,241.73873901
IRQ,2020,248.04725647
IRQ,2021,251.59538269
IRQ,2022,283.17074585
IRQ,2023,333.29360962
IRQ,2024,NA
ISL,2000,2855.57470703
ISL,2001,2528.5456543
ISL,2002,3046.81665039
ISL,2003,3839.6940918
ISL,2004,4414.23339844
ISL,2005,5079.68945313
ISL,2006,4918.23339844
ISL,2007,5803.81152344
ISL,2008,4749.68408203
ISL,2009,3622.97827148
ISL,2010,3614.03833008
ISL,2011,3937.31591797
ISL,2012,3784.38378906
ISL,2013,4095.67626953
ISL,2014,4522.90576172
ISL,2015,4303.84179688
ISL,2016,5053.51757813
ISL,2017,5992.05322266
ISL,2018,6280.03857422
ISL,2019,5912.00976563
ISL,2020,5692.89111328
ISL,2021,6722.421875
ISL,2022,6851.62939453
ISL,2023,7064.62402344
ISL,2024,7641.57373047
ISR,2000,1473.00915527
ISR,2001,1509.44506836
ISR,2002,1355.33447266
ISR,2003,1384.18737793
ISR,2004,1438.98999023
ISR,2005,1509.10583496
ISR,2006,1555.56396484
ISR,2007,1769.92504883
ISR,2008,2126.11132813
ISR,2009,2034.45812988
ISR,2010,2237.90795898
ISR,2011,2442.29052734
ISR,2012,2405.1809082
ISR,2013,2673.3371582
ISR,2014,2804.23144531
ISR,2015,2645.78857422
ISR,2016,2783.82495117
ISR,2017,3074.44604492
ISR,2018,3199.41625977
ISR,2019,3335.24511719
ISR,2020,3616.50219727
ISR,2021,4294.18847656
ISR,2022,4107.72998047
ISR,2023,3927.69873047
ISR,2024,NA
ITA,2000,1524.23962402
ITA,2001,1586.67272949
ITA,2002,1762.359375
ITA,2003,2160.91210938
ITA,2004,2560.45776367
ITA,2005,2669.72802734
ITA,2006,2821.77392578
ITA,2007,3077.41381836
ITA,2008,3483.39086914
ITA,2009,3314.15844727
ITA,2010,3190.72045898
ITA,2011,3358.95654297
ITA,2012,3071.00048828
ITA,2013,3139.87939453
ITA,2014,3190.46777344
ITA,2015,2707.43310547
ITA,2016,2735.27783203
ITA,2017,2851.28686523
ITA,2018,3031.46459961
ITA,2019,2908.83154297
ITA,2020,3058.90014648
ITA,2021,3414.57299805
ITA,2022,3154.57104492
ITA,2023,3283.47216797
ITA,2024,3397.68798828
JAM,2000,206.44976807
JAM,2001,180.66116333
JAM,2002,205.3553772
JAM,2003,177.21534729
JAM,2004,222.27250671
JAM,2005,243.57797241
JAM,2006,243.38668823
JAM,2007,292.00213623
JAM,2008,334.75042725
JAM,2009,282.09719849
JAM,2010,309.86782837
JAM,2011,341.33453369
JAM,2012,330.38525391
JAM,2013,322.03283691
JAM,2014,312.77233887
JAM,2015,334.89901733
JAM,2016,330.15463257
JAM,2017,367.35095215
JAM,2018,381.47775269
JAM,2019,390.79431152
JAM,2020,364.76513672
JAM,2021,413.36227417
JAM,2022,521.12023926
JAM,2023,520.15704346
JAM,2024,NA
JOR,2000,151.33486938
JOR,2001,161.33900452
JOR,2002,164.75001526
JOR,2003,161.87841797
JOR,2004,175.04393005
JOR,2005,185.0302124
JOR,2006,188.72041321
JOR,2007,208.03627014
JOR,2008,275.17532349
JOR,2009,316.92221069
JOR,2010,303.8081665
JOR,2011,321.59057617
JOR,2012,325.97836304
JOR,2013,308.94308472
JOR,2014,302.14120483
JOR,2015,301.63067627
JOR,2016,278.13378906
JOR,2017,289.04656982
JOR,2018,289.47106934
JOR,2019,294.92785645
JOR,2020,303.4822998
JOR,2021,322.01589966
JOR,2022,334.387146
JOR,2023,342.10394287
JOR,2024,NA
JPN,2000,2751.38452148
JPN,2001,2488.65185547
JPN,2002,2412.35131836
JPN,2003,2650.23852539
JPN,2004,2884.67358398
JPN,2005,2892.60473633
JPN,2006,2763.53344727
JPN,2007,2781.49365234
JPN,2008,3223.29101563
JPN,2009,3696.58422852
JPN,2010,4071.80200195
JPN,2011,5103.34326172
JPN,2012,5232.36279297
JPN,2013,4356.15527344
JPN,2014,4121.21142578
JPN,2015,3754.18115234
JPN,2016,4194.22802734
JPN,2017,4135.24316406
JPN,2018,4265.77929688
JPN,2019,4431.29980469
JPN,2020,4581.60986328
JPN,2021,4843.94433594
JPN,2022,4201.79248047
JPN,2023,3638.19287109
JPN,2024,NA
KAZ,2000,49.093647
KAZ,2001,49.36683273
KAZ,2002,56.88095856
KAZ,2003,72.90396881
KAZ,2004,108.43822479
KAZ,2005,139.57885742
KAZ,2006,170.9365387
KAZ,2007,174.33786011
KAZ,2008,245.79397583
KAZ,2009,240.99569702
KAZ,2010,240.6149292
KAZ,2011,293.73300171
KAZ,2012,365.04208374
KAZ,2013,358.91342163
KAZ,2014,369.68508911
KAZ,2015,310.01428223
KAZ,2016,255.84049988
KAZ,2017,272.98272705
KAZ,2018,266.92147827
KAZ,2019,263.61331177
KAZ,2020,329.57086182
KAZ,2021,391.81536865
KAZ,2022,421.60028076
KAZ,2023,489.71456909
KAZ,2024,NA
KEN,2000,21.53400993
KEN,2001,22.11487579
KEN,2002,22.28772163
KEN,2003,25.64012337
KEN,2004,27.65002823
KEN,2005,30.9943428
KEN,2006,40.3040123
KEN,2007,49.44605255
KEN,2008,54.35681915
KEN,2009,55.455616
KEN,2010,58.8164711
KEN,2011,57.02286911
KEN,2012,64.48231506
KEN,2013,67.59809875
KEN,2014,72.84589386
KEN,2015,70.94755554
KEN,2016,73.88768005
KEN,2017,66.46552277
KEN,2018,75.27681732
KEN,2019,85.64528656
KEN,2020,86.5921936
KEN,2021,94.20249176
KEN,2022,91.18416595
KEN,2023,84.958992
KEN,2024,NA
KGZ,2000,12.0349474
KGZ,2001,12.87845421
KGZ,2002,14.4122982
KGZ,2003,21.68980598
KGZ,2004,26.37302399
KGZ,2005,34.93693161
KGZ,2006,44.5950737
KGZ,2007,49.61043167
KGZ,2008,62.77722549
KGZ,2009,59.93972397
KGZ,2010,60.67642975
KGZ,2011,78.73632813
KGZ,2012,98.66984558
KGZ,2013,103.59209442
KGZ,2014,93.15830994
KGZ,2015,79.54891205
KGZ,2016,71.52179718
KGZ,2017,76.60479736
KGZ,2018,65.34625244
KGZ,2019,61.39657974
KGZ,2020,61.25272751
KGZ,2021,72.58779144
KGZ,2022,88.07954407
KGZ,2023,96.65081787
KGZ,2024,NA
KHM,2000,19.27847862
KHM,2001,22.18333626
KHM,2002,24.25898743
KHM,2003,25.00667191
KHM,2004,28.80763817
KHM,2005,32.33660507
KHM,2006,32.84370041
KHM,2007,32.39221573
KHM,2008,48.62422562
KHM,2009,55.25073624
KHM,2010,53.58575439
KHM,2011,65.3871994
KHM,2012,68.90019989
KHM,2013,65.39577484
KHM,2014,63.1011467
KHM,2015,70.23264313
KHM,2016,75.22520447
KHM,2017,77.97311401
KHM,2018,91.59080505
KHM,2019,112.5851059
KHM,2020,106.79976654
KHM,2021,137.38909912
KHM,2022,103.89541626
KHM,2023,114.56295776
KHM,2024,NA
KIR,2000,65.61151886
KIR,2001,85.88798523
KIR,2002,92.96794891
KIR,2003,102.43731689
KIR,2004,132.29045105
KIR,2005,131.88641357
KIR,2006,126.86061859
KIR,2007,148.0586853
KIR,2008,190.33927917
KIR,2009,167.97206116
KIR,2010,133.15927124
KIR,2011,141.5138092
KIR,2012,146.6194458
KIR,2013,154.34346008
KIR,2014,155.38656616
KIR,2015,118.3345871
KIR,2016,157.72897339
KIR,2017,179.57881165
KIR,2018,208.73831177
KIR,2019,177.93025208
KIR,2020,239.24353027
KIR,2021,263.09573364
KIR,2022,217.68276978
KIR,2023,238.12675476
KIR,2024,NA
KNA,2000,446.66659546
KNA,2001,440.21563721
KNA,2002,465.07720947
KNA,2003,482.87136841
KNA,2004,491.62530518
KNA,2005,556.97229004
KNA,2006,689.44549561
KNA,2007,707.96960449
KNA,2008,881.09844971
KNA,2009,872.67474365
KNA,2010,867.4453125
KNA,2011,922.20574951
KNA,2012,880.91064453
KNA,2013,938.89459229
KNA,2014,962.25469971
KNA,2015,1042.15063477
KNA,2016,1161.87097168
KNA,2017,1186.42663574
KNA,2018,1121.13977051
KNA,2019,1224.18933105
KNA,2020,1067.84997559
KNA,2021,1132.58447266
KNA,2022,1161.22058105
KNA,2023,1294.88391113
KNA,2024,NA
KOR,2000,475.2520752
KOR,2001,503.15795898
KOR,2002,536.91662598
KOR,2003,684.79833984
KOR,2004,764.49401855
KOR,2005,944.55078125
KOR,2006,1130.53796387
KOR,2007,1256.36437988
KOR,2008,1186.375
KOR,2009,1150.97253418
KOR,2010,1417.10913086
KOR,2011,1570.54943848
KOR,2012,1603.93432617
KOR,2013,1738.80847168
KOR,2014,1922.98803711
KOR,2015,1950.89575195
KOR,2016,2042.72949219
KOR,2017,2258.15307617
KOR,2018,2523.04003906
KOR,2019,2602.4831543
KOR,2020,2699.6640625
KOR,2021,3125.82714844
KOR,2022,3078.55151367
KOR,2023,3043.87329102
KOR,2024,3136.78564453
KWT,2000,425.20968628
KWT,2001,553.75134277
KWT,2002,578.41534424
KWT,2003,626.35095215
KWT,2004,649.42504883
KWT,2005,727.25366211
KWT,2006,782.20379639
KWT,2007,880.71105957
KWT,2008,1069.46472168
KWT,2009,1025.90490723
KWT,2010,1050.41589355
KWT,2011,1147.15539551
KWT,2012,1216.8684082
KWT,2013,1235.29321289
KWT,2014,1293.8326416
KWT,2015,1259.55786133
KWT,2016,1292.71984863
KWT,2017,1351.72387695
KWT,2018,1658.60375977
KWT,2019,1643.16491699
KWT,2020,1542.72143555
KWT,2021,1829.13134766
KWT,2022,1683.39929199
KWT,2023,1679.12353516
KWT,2024,NA
LAC,2000,276.71844495666187
LAC,2001,268.82054725451485
LAC,2002,230.58447292466815
LAC,2003,241.630770636812
LAC,2004,273.6525125680841
LAC,2005,333.44920673062677
LAC,2006,389.00618827571543
